Date,High,Low,Open,Close,Volume,Adj Close
08/01/2021,350,340.3399963,345.2000122,349.6099854,5009200,349.6099854
11/01/2021,349.9599915,336.8500061,344.980011,337.7099915,3360400,337.7099915
12/01/2021,358.8999939,331.1000061,333.2000122,356.8099976,8934400,356.8099976
13/01/2021,384.230011,348.651001,360,364.6300049,14056500,364.6300049
14/01/2021,384.9500122,370.5,371,383.2399902,9311000,383.2399902
15/01/2021,404.4400024,382.0700073,397.7099915,384.5299988,12799500,384.5299988
19/01/2021,396.769989,385.5100098,391.0100098,393.8699951,5709400,393.8699951
20/01/2021,399.5299988,378.3190002,399.1099854,382.7999878,5713900,382.7999878
21/01/2021,387.2099915,372.0299988,383.0299988,382.8099976,5180800,382.8099976
22/01/2021,385.2900085,376.3800049,380.9899902,383.3999939,2791600,383.3999939
25/01/2021,398.7999878,378.269989,388.9899902,391.8299866,5178100,391.8299866
26/01/2021,395.8200073,372.2000122,391.0799866,374.3900146,5151300,374.3900146
27/01/2021,384.2539978,362.7659912,367.5,370.7399902,4557500,370.7399902
28/01/2021,383.3139954,363.8599854,368,378.5899963,3374200,378.5899963
29/01/2021,385.9100037,358.6199951,379,372.0700073,3959000,372.0700073
01/02/2021,382.7799988,368.1300049,369,381.9299927,3443900,381.9299927
02/02/2021,394.8900146,378.6799927,384.5,391.8399963,3780100,391.8399963
03/02/2021,395.7900085,379,395.7900085,380.4700012,3433100,380.4700012
04/02/2021,390,376.8699951,383.5,389.980011,2528100,389.980011
05/02/2021,420,387.8599854,387.8599854,419.5899963,9759100,419.5899963
08/02/2021,422,406.5,420.7399902,410.8099976,3731500,410.8099976
09/02/2021,434.6700134,410.3129883,411.6950073,430.0299988,5115400,430.0299988
10/02/2021,441.2200012,416.1440125,431.8900146,431,4738300,431
11/02/2021,443.75,429.5100098,433.9899902,432.769989,3502600,432.769989
12/02/2021,435,423.1300049,431.519989,433.1099854,2077800,433.1099854
16/02/2021,451.769989,436.7000122,438.7969971,444.5100098,4249200,444.5100098
17/02/2021,441.2000122,418.25,440.019989,429.4200134,4006500,429.4200134
18/02/2021,428.8800049,414,426.75,417.9100037,2645300,417.9100037
19/02/2021,425.9899902,414.5,419.2200012,417.2600098,2195000,417.2600098
22/02/2021,411.7200012,390.6000061,408.5,394.3399963,4340300,394.3399963
23/02/2021,389.9899902,351.8099976,371.0100098,388.1600037,5558200,388.1600037
24/02/2021,388.6749878,375.6199951,383.1300049,385.230011,3442400,385.230011
25/02/2021,387.6549988,361.0100098,383.7799988,364.730011,4585100,364.730011
26/02/2021,377.0939941,356.17099,367.9500122,373.6099854,4702400,373.6099854
01/03/2021,416.2000122,387.0100098,388.6600037,409.6600037,10044700,409.6600037
02/03/2021,440,371.8200073,439.6000061,372.7900085,18156600,372.7900085
03/03/2021,383.25,339,383,341.5700073,15526000,341.5700073
04/03/2021,358.2999878,333,347.7999878,343.0899963,10328100,343.0899963
05/03/2021,347.75,314.3800049,345.3900146,337.4299927,8255500,337.4299927
08/03/2021,339.3500061,309,334.9899902,310.9299927,6899100,310.9299927
09/03/2021,343.5759888,320.7999878,331.9500122,342.1099854,5705200,342.1099854
10/03/2021,355.6900024,333.0100098,347.9899902,336.0299988,4730000,336.0299988
11/03/2021,357.3980103,338.7999878,347.9899902,355.1700134,3915400,355.1700134
12/03/2021,350.4400024,338.4299927,342.0100098,346.3900146,2960800,346.3900146
15/03/2021,351.5599976,343.5,347.0759888,350,1988200,350
16/03/2021,355.4899902,333.6900024,351.9899902,335.0799866,3333200,335.0799866
17/03/2021,340.5400085,322.6600037,328.5700073,336.6499939,3593200,336.6499939
18/03/2021,330.3299866,316,330,316.3200073,5434400,316.3200073
19/03/2021,327.9769897,313.6300049,316.8299866,326.2600098,4981400,326.2600098
22/03/2021,333.8900146,327.0100098,329.4500122,328.5,2947900,328.5
23/03/2021,347.3999939,329.3519897,330,339.7600098,5723800,339.7600098
24/03/2021,339.9899902,314.3500061,338.6749878,314.9599915,4924500,314.9599915
25/03/2021,320.6300049,308.3099976,310.9500122,314.8500061,3564800,314.8500061
26/03/2021,320,306.75,312.8900146,319.9500122,3219800,319.9500122
29/03/2021,322.9700012,305.7799988,317.0700073,308.3900146,3041400,308.3900146
30/03/2021,314.8800049,302.3200073,305,313.1900024,2837100,313.1900024
31/03/2021,325.7399902,311.1300049,315.2349854,321.2900085,2773200,321.2900085
01/04/2021,338.9100037,325.5,325.980011,326.230011,2853900,326.230011
05/04/2021,328.5,313.1000061,327.8299866,323.9599915,3024700,323.9599915
06/04/2021,332.6600037,321.6600037,323.75,329.7900085,3767100,329.7900085
07/04/2021,333.4400024,319.230011,329.1099854,323.0799866,4197700,323.0799866
08/04/2021,333.9899902,326,326.8500061,331.2799988,2821500,331.2799988
09/04/2021,329.8200073,319.4200134,329.1029968,322.6499939,3216500,322.6499939
12/04/2021,322.3800049,315.1900024,318.1000061,321.5100098,2964500,321.5100098
13/04/2021,343.7080078,325.5,327.3580017,342.75,5298200,342.75
14/04/2021,345.019989,328.6300049,344.7200012,329.2000122,2844900,329.2000122
15/04/2021,338.4200134,327.4599915,334.144989,332.3800049,3360700,332.3800049
16/04/2021,333.75,326.8699951,330.269989,329.9500122,2476500,329.9500122
19/04/2021,337.7950134,320.5,327.519989,324.3299866,3131900,324.3299866
20/04/2021,327.5499878,316.3599854,326.730011,321.7799988,2282500,321.7799988
21/04/2021,323.1099854,313.5,317.0100098,322.7600098,1917500,322.7600098
22/04/2021,338.0499878,322.6650085,322.6650085,328.3200073,3328300,328.3200073
23/04/2021,338.5499878,328.2399902,331.4899902,336.8800049,2454300,336.8800049
26/04/2021,338,329.2099915,337.5100098,336.4200134,2286700,336.4200134
27/04/2021,341.6799927,330.8900146,336.3900146,333.4899902,2208300,333.4899902
28/04/2021,334.7009888,326.0450134,330.2399902,331.25,1437600,331.25
29/04/2021,332.5,318.8900146,331.1600037,321.1000061,3121100,321.1000061
30/04/2021,326.2789917,317.2399902,318.0299988,319.5700073,2147200,319.5700073
03/05/2021,321.125,311.5299988,320.2399902,313.9200134,2253000,313.9200134
04/05/2021,311.5,298.769989,310.9599915,304.8500061,3727600,304.8500061
05/05/2021,310.980011,294.5,306.5299988,297.5899963,2582600,297.5899963
06/05/2021,295.2000122,285.6099854,295.2000122,293.0499878,3369100,293.0499878
07/05/2021,304.696991,292.7099915,295.4370117,295.2399902,2444300,295.2399902
10/05/2021,293.9400024,286.0400085,293.0100098,288.4899902,2507800,288.4899902
11/05/2021,302,273.2000122,273.9100037,300.25,4084400,300.25
12/05/2021,296.5299988,282.4049988,291.0499878,289.7000122,3419800,289.7000122
13/05/2021,296.6099854,275.7999878,293.980011,290.1600037,4608500,290.1600037
14/05/2021,309.1799927,292.1499939,292.1499939,307.8900146,4346100,307.8900146
17/05/2021,311.9100037,301.9299927,304.8299866,308.9299927,2905600,308.9299927
18/05/2021,322.25,304.9700012,309.4100037,312.8599854,3310200,312.8599854
19/05/2021,307,299,301.5799866,302.1300049,167179,302.1300049
